,Name,Text,Time
55,Ted Cruz,"🤣🤣🤣

Watch it yourself &amp; decide!

#LadyBallers",2023-12-02 13:58:22+00:00
56,DC_Draino,"Ted Cruz is in a comedy movie that mocks dudes destroying women’s sports and “Pink News” is angry about it

What more reason do you need to see #LadyBallers? https://t.co/Jl4PLKB28c",2023-12-01 16:11:30+00:00
57,Ted Cruz,"RT @DC_Draino: Ted Cruz is in a comedy movie that mocks dudes destroying women’s sports and “Pink News” is angry about it

What more reason do you need to see #LadyBallers? https://t.co/Jl4PLKB28c",2023-12-02 13:57:38+00:00
58,Ted Cruz,RT @realDailyWire: Let's keep it going #LadyBallers https://t.co/YzMXh8xtLE,2023-12-02 13:56:59+00:00
59,Daily Wire,Let's keep it going #LadyBallers https://t.co/YzMXh8xtLE,2023-12-02 01:48:36+00:00
60,Ted Cruz,"RT @DC_Draino: This scene from #LadyBallers is both comical yet horrifying

8 year old daughter tells her Dad about how a “girl” showed “her penis” in the girl’s bathroom 

This is the dystopian reality being pushed by Dem groomers on kids

This is our line in the sand - enforce it &amp; fight back https://t.co/DaVkfedoCV",2023-12-02 13:56:42+00:00
61,DC_Draino,"This scene from #LadyBallers is both comical yet horrifying

8 year old daughter tells her Dad about how a “girl” showed “her penis” in the girl’s bathroom 

This is the dystopian reality being pushed by Dem groomers on kids

This is our line in the sand - enforce it &amp; fight back https://t.co/DaVkfedoCV",2023-12-01 20:38:36+00:00
62,Ted Cruz,"RT @CUSEmodeJimbo: I CANNOT stop replaying this scene beginning with @ClayTravis LMAO 🤣
#LadyBallers https://t.co/3jbpheipsq",2023-12-02 13:56:36+00:00
63,Cuse Mode Jimbo,"I CANNOT stop replaying this scene beginning with @ClayTravis LMAO 🤣
#LadyBallers https://t.co/3jbpheipsq",2023-12-02 09:37:20+00:00
64,Ted Cruz,👇👇👇,2023-12-02 13:55:40+00:00
65,Michael Knowles,What are you watching tonight? #LadyBallers https://t.co/Tis0vRYWi8 https://t.co/LT0WGZc0d0,2023-12-02 00:07:22+00:00
66,Ted Cruz,"Really dangerous. 

""It’s the people that you don’t want becoming cops. They have lowered standards so that if you did cocaine three years ago, you can become a cop. California has made it so illegal immigrants can become police officers.""",2023-12-02 13:54:44+00:00
67,Fox News,"As good cops flee progressive cities for conservative suburbs, doors open for unqualified candidates https://t.co/WI49NGIN4j",2023-12-02 08:03:34+00:00
68,Ted Cruz,"RT @dailywireplus: Thank you @tedcruz for joining us for the #LadyBallers red carpet premiere last night! 🏀🍒

Don't miss Senator Ted Cruz and more familiar faces in the premiere of #LadyBallers this Friday 12/1 at 8PM ET only on DailyWire+: https://t.co/G7ClhWVdta",2023-12-02 05:53:18+00:00
69,DailyWire+,"Thank you @tedcruz for joining us for the #LadyBallers red carpet premiere last night! 🏀🍒

Don't miss Senator Ted Cruz and more familiar faces in the premiere of #LadyBallers this Friday 12/1 at 8PM ET only on DailyWire+: https://t.co/G7ClhWVdta",2023-11-30 15:25:58+00:00
70,Ted Cruz,Red carpet for Lady Ballers 🏀🍒 https://t.co/vVGjSghgjy,2023-11-30 04:52:43+00:00
