,Name,Text,Time
30,Tucker Carlson,"(0:00) Vivek attacked for opposing World War III
(3:00) The potential for disaster in America
(5:00) What does an Israeli ground invasion mean?
(9:30) The appropriate response to Hamas
(14:25) The real threat of nuclear war",2023-10-19 02:42:08+00:00
31,Tucker Carlson,"Ep. 30  What's happening at the southern border isn’t just an invasion, but a crime. The politicians and NGOs responsible for it are criminals, who should be punished accordingly. https://t.co/cbkTSUyogC",2023-10-12 22:00:00+00:00
32,Tucker Carlson,"(3:00) Todd Bensman at the Border
(5:40) Guaranteed Entry into America
(13:20) Dominik Tarczynski
(18:50) ""Not one illegal immigrant in Poland. Ever.""",2023-10-12 22:00:53+00:00
33,Tucker Carlson,"Ep. 29  After the Hamas attacks, what’s the wise path forward? https://t.co/AwWkcLFUBb",2023-10-09 21:37:44+00:00
34,Tucker Carlson,"(5:45) Intelligence Failure
(7:00) Billions for Iran and Ukraine
(7:55) Dan Crenshaw
(9:00) Selective Moral Outrage
(12:30) U.S. Problems
(19:00) ""Finish Them""
(20:00) War with Iran
(23:15) Money Corrupts Politics",2023-10-09 21:38:26+00:00
35,Tucker Carlson,"Ep. 28  Trans, Inc: genital mutilation is not just a fad. It’s a full-blown industry. How did something this demented happen so quickly? Chris Moritz has been following the money. https://t.co/N2em2hbTE8",2023-10-04 22:00:00+00:00
36,Tucker Carlson,"(1:11) Transgenderism: not a fad
(2:49) Sex changes: a big money maker
(5:44) Puberty blockers
(15:22) Trans surgeries: the grisly details
(16:40) Injuries
(18:00) What happened to FGM?
(19:00) Muslims & Sex Changes
(20:15) Thanks, Obama
(23:19) Behold the neophallus
(27:23) Eunuchs
(29:30) The Trans Pritzker
(31:00) Trans Marxism
(36:30) Who’s profiting?
(38:10) ESG for trans
(39:47) Long-term effects",2023-10-04 22:00:56+00:00
37,Tucker Carlson,"Ep. 27  Donald Trump appeared in court today, but it wasn’t a legal proceeding. It was a grotesque parody of the system our ancestors created. Victor Davis Hanson explains. https://t.co/KhTHateWCZ",2023-10-02 23:24:11+00:00
38,Tucker Carlson,The key to being brave is brooding about death. https://t.co/GguFvPZrDs,2023-09-30 21:41:44+00:00
39,Tucker Carlson,Ep. 26  The Bill O'Reilly Interview https://t.co/yHabD7W9NO,2023-09-28 00:30:00+00:00
40,Tucker Carlson,"(00:32) Getting fired from Fox News Channel
(09:24) The future of cable news
(11:21) “We’ll do it live!”
(12:43) O’Reilly’s new book, Killing the Witches
(16:37) Demonic possession
(18:25) Witch hunts
(21:23) JFK assassination
(25:10) Biden’s incompetence
(28:31) The Left’s mission to destroy Trump
(32:45) Our open Southern border
(36:24) Why is Trump so hated?
(37:08) O’Reilly isn’t ready to retire
(42:55) Winners and losers in the media",2023-09-28 00:32:54+00:00
41,Tucker Carlson,8:30pm ET https://t.co/JwDhkCQHAO,2023-09-27 19:30:00+00:00
42,Tucker Carlson,"Which county is more welcoming to Christians, Ukraine or Russia? That’s a fair question. Why is no one allowed to ask it? https://t.co/3yhFsuzvBT",2023-09-26 15:00:49+00:00
43,Tucker Carlson,Abortion has gone from being tolerated to celebrated. What kind of sick people would tell you that killing your baby is a pathway to joy? https://t.co/ohaYtnITPr,2023-09-25 22:00:00+00:00
44,Tucker Carlson,Question their lies and they’ll call you a liar. Ignore it and keep going. https://t.co/THURI2ddkN,2023-09-22 21:44:20+00:00
